 depth   	pore    	k	    vsh	vca     rc 	sw     swi	
 1385.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1385.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1385.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1386.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1386.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1386.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1386.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1386.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1386.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1386.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1386.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1387.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1387.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1387.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1387.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1387.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1387.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1387.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1387.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1388.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1388.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1388.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1388.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1388.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1388.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1388.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	   78.37	
 1388.875	   20.29	   17.79	    9.74	     .15	     .01	  100.00	   47.77	
 1389.000	   21.74	   35.57	    9.41	     .30	     .01	  100.00	   35.41	
 1389.125	   22.15	   59.07	    9.11	     .33	     .01	  100.00	   28.63	
 1389.250	   22.79	   84.61	    8.90	     .13	     .01	   97.90	   26.77	
 1389.375	   22.91	   98.86	    8.64	     .15	     .01	   88.40	   26.33	
 1389.500	   22.87	  103.69	    8.42	     .20	     .01	   81.72	   26.40	
 1389.625	   22.83	   92.81	    8.67	     .17	     .01	   81.47	   26.70	
 1389.750	   22.69	   67.13	    9.37	     .12	     .01	   89.71	   27.56	
 1389.875	   22.26	   37.11	   10.59	     .17	     .01	   96.89	   28.98	
 1390.000	   22.09	   18.56	   10.59	     .19	     .01	   98.33	   53.22	
 1390.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	   84.41	
 1390.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1390.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1390.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1390.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1390.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1390.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1391.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1391.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1391.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1391.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1391.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1391.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1391.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1391.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1392.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1392.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	   80.35	
 1392.250	   18.93	    8.22	   11.28	    2.51	     .01	  100.00	   56.69	
 1392.375	   17.18	    8.57	    9.27	    5.02	     .01	  100.00	   48.66	
 1392.500	   17.71	   17.89	    8.66	    5.14	     .01	  100.00	   45.70	
 1392.625	   19.06	   33.44	    8.77	    3.56	     .01	  100.00	   39.25	
 1392.750	   20.37	   55.24	    8.98	    2.23	     .01	  100.00	   34.19	
 1392.875	   21.63	   81.37	    9.10	    1.12	     .01	  100.00	   29.99	
 1393.000	   22.38	  109.75	    9.04	     .66	     .01	  100.00	   27.64	
 1393.125	   23.09	  147.74	    8.91	     .36	     .01	  100.00	   25.78	
